restFrequency,stdWidth,v0,rmsLower,freqMin,freqMax,name,unit,rmsUpper,lower,stdPosition,position,width,stdMaxAmplitude,widthMethod,knownRestFrequency,transition,initialFrequencyScale,eup,maxAmplitude,stdV0,fwhm,stdFlux,species,aij,flux,upper,skyFrequency,rms,peakpos,snr,peakposMethod,vlsr
489.03652500103925,0.09384306233114381,3.8679535843538777,488.959,489.02250000000004,489.04,IRAS16293,GHz,489.10200000000003,489.00500000000005,1.530796348854207E-4,489.03050339599486,2.429941394569546,0.003026092924024567,Gaussian,489.03681300000005,A-CH3OH(5 2 - 0 _ 5 1 + 0),sky,72.5302,0.09617694631935944,0.09384306233118846,5.722074704182826,6.405088126543107E-5,A-CH3OH,5.78E-4,9.139252395955305E-4,489.0575,489.03000000000003,0.011511057921887027,0,8.240038096628433,Gaussian,4.0
489.7510345344283,0.016098948314752413,3.93039557646965,489.71250000000003,489.73400000000004,489.7575,IRAS16293,GHz,489.7765,489.7105000000001,2.629943210828765E-5,489.7445001751857,1.8665151997565754,0.005522154831768159,Gaussian,489.750921,"CS, v=0-4(10 0 _ 9 0)",sky,129.2942,0.762621336479598,0.01609894831473834,4.39530740674173,9.12113748858556E-5,"CS, v=0-4",0.0025,0.0057488016409068775,489.78099999999995,489.7445,0.017045174170289588,0,44.741187673451705,Gaussian,4.0
490.5970458223879,0.08431096353014735,3.7920953803246715,490.495,490.582,490.6,IRAS16293,GHz,490.68600000000004,490.56399999999996,1.379692888194938E-4,490.59043440942395,2.154058491611642,0.003927673018855732,Gaussian,490.59664000000004,HDO(2 0 2 _ 1 1 1),sky,66.4335,0.12041688748007903,0.08431096353009818,5.072420114216226,7.553591115374387E-5,HDO,5.25E-4,0.0010526507131419667,490.61800000000005,490.5905,0.011326301834932766,0,10.63161561779038,Gaussian,4.0
491.5505585446922,0.07758030185505077,4.135042467765758,491.473,491.535,491.5535,IRAS16293,GHz,491.615,491.51650000000006,1.2720175624020055E-4,491.5439390325796,2.220874206662122,0.0029445407816234424,Gaussian,491.550719,A-CH3OH(6 2 - 0 _ 6 1 + 0),sky,86.4575,0.09848700685161016,0.07758030185504744,5.229759099340172,6.0334335815055724E-5,A-CH3OH,5.99E-4,9.306533520606468E-4,491.57199999999995,491.544,0.010565630004243973,0,9.321451424292746,Gaussian,4.0
491.9680641152869,0.05381703306927129,4.219808973578878,491.8915,491.95,491.97450000000003,IRAS16293,GHz,492.0315,491.92549999999994,8.831411399136262E-5,491.96144416756067,2.027119634071158,0.017113696845919485,Gaussian,491.968369,o-H2CO(7 1 7 _ 6 1 6),sky,91.1499,0.743733570325261,0.05381703306925242,4.773501947986566,3.14832007815844E-4,o-H2CO,0.00344,0.006352665034699535,491.9990000000001,491.9615,0.01757577301092073,0,42.315838390899856,Gaussian,4.0
492.159566670422,0.026587445828688553,4.706510936679545,492.074,492.1345,492.16200000000003,IRAS16293,GHz,492.232,492.10699999999997,4.3647159457310126E-5,492.15292445643723,1.1171828580188348,0.01616718269157596,Gaussian,492.16065100000003,C-atom(1 _ 0),sky,23.6202,0.8037260117666409,0.02658744582870638,2.6307645880277173,1.7470778560498338E-4,C-atom,7.99E-8,0.003978412642740483,492.18950000000007,492.153,0.005984191202763676,0,134.30821050561627,Gaussian,4.0
492.2785682582082,0.037476980322318006,4.114168667324658,492.2025,492.262,492.283,IRAS16293,GHz,492.3415,492.241,6.153879184228535E-5,492.271936267772,1.9043314979957735,0.004099465068968728,Gaussian,492.278692,A-CH3OH(4 1 + 0 _ 3 0 + 0),sky,37.5548,0.25174154691687733,0.03747698032234319,4.484357983864262,7.062799216498294E-5,A-CH3OH,3.82E-4,0.0019638371494962487,492.30400000000003,492.272,0.006540727646600438,0,38.48830902594159,Gaussian,4.0
493.6985872049017,0.062042738768794965,4.162022680997496,493.58500000000004,493.684,493.7015,IRAS16293,GHz,493.7995,493.66650000000004,1.0217074838269419E-4,493.692257968663,1.9835068431688472,0.0033417092425345038,Gaussian,493.699112,A-CH3OH(5 3 + 0 _ 4 2 + 0),sky,84.6197,0.12409474875149783,0.062042738768837744,4.670801673750061,5.994298202953606E-5,A-CH3OH,6.62E-4,0.0010298064399720875,493.719,493.692,0.009213377603357498,0,13.38587678671773,Gaussian,4.0
493.73308766522626,0.05210615285187498,4.232411007389039,493.6195,493.7185,493.737,IRAS16293,GHz,493.834,493.7,8.581336545951977E-5,493.72671656483453,1.9890325302605354,0.003006039094001081,Gaussian,493.733687,A-CH3OH(5 3 - 0 _ 4 2 - 0),sky,84.6199,0.13749957747062297,0.05210615285183469,4.683813672476137,5.3911188013180375E-5,A-CH3OH,6.62E-4,0.0011217731933248858,493.75550000000004,493.7265,0.00975654306912642,0,14.093063136852876,Gaussian,4.0
494.4820976589399,0.13523260711880555,3.436407489262511,494.391,494.46750000000003,494.48650000000004,IRAS16293,GHz,494.5605,494.4485,2.230518532556335E-4,494.47588694507215,2.5756573707598296,0.0029498733932706504,Gaussian,494.481555,A-CH3OH(7 2 - 0 _ 7 1 + 0),sky,102.704,0.0696935923608623,0.1352326071187971,6.065209605796959,6.817320853160762E-5,A-CH3OH,6.17E-4,7.188958746764593E-4,494.50550000000004,494.4755,0.008083744683147414,0,8.441636295855767,Gaussian,4.0
494.7796016284056,0.059778057395574784,4.079477684925151,494.7025,494.764,494.783,IRAS16293,GHz,494.8435,494.745,9.865681312374077E-5,494.7729951993392,2.1397433730364677,0.0028828365312379292,Gaussian,494.77972800000003,"SO2, v=0(12 3 9 _ 11 2 10)",sky,93.9611,0.12561956232000743,0.05977805739558763,5.03871058604841,5.655867723009646E-5,"SO2, v=0",5.53E-4,0.001111478857336619,494.802,494.773,0.009693042872436214,0,12.959765470266063,Gaussian,4.0
495.17260687210313,0.0628458615980695,4.3025338411009555,495.1085,495.1585,495.1735,IRAS16293,GHz,495.2235,495.1435,1.0380225710941611E-4,495.1659984201491,1.9870884972896634,0.0026001013795529976,Gaussian,495.17310499999996,E-CH3OH(7 0   0 _ 6 -1   0),sky,70.1788,0.09710878061075265,0.06284586159806392,4.679235824668127,4.490243866578065E-5,E-CH3OH,3.21E-4,7.688477602054098E-4,495.1885,495.166,0.009093908860537618,0,10.678442251840616,Gaussian,4.0
504.20022732370506,0.070809692465833,3.998639519978819,504.1375,504.187,504.1995,IRAS16293,GHz,504.2495,504.1745,1.1908832445245101E-4,504.193426965397,1.5909546418570166,0.002695562719438621,Gaussian,504.200152,DCO+(7 0 0 6 _ 6 0 0 6),sky,96.7985,0.07095627946927585,0.0708096924658084,3.7464118813799376,3.594192254441521E-5,DCO+,2.48E-4,4.3567688147443703E-4,504.212,504.19350000000003,0.009206211918741587,0,7.707434946704441,Gaussian,4.0
504.29372857125145,0.066194893843328,3.9581791921120857,504.229,504.279,504.295,IRAS16293,GHz,504.345,504.263,1.1134776307395173E-4,504.2869267792156,2.0598430305293975,0.002357563064663952,Gaussian,504.293585,E-CH3OH(7 1   0 _ 6 0   0),sky,78.1543,0.08675820677327235,0.06619489384335442,4.850559657907923,4.432068148465939E-5,E-CH3OH,3.52E-4,7.472736510008436E-4,504.31100000000004,504.28700000000003,0.008367836943253465,0,10.368056567261485,Gaussian,4.0
504.6767336815215,0.05788301965718164,3.9558174977868577,504.5895,504.663,504.676,IRAS16293,GHz,504.75,504.65000000000003,9.744008277471487E-5,504.6696267021104,1.374367071411477,0.003351509422448708,Gaussian,504.676286,"SO, v=0(4 3 _ 1 2)",sky,28.681,0.08947545190591405,0.057883019657131024,3.2363871289902284,3.9792948152551204E-5,"SO, v=0",1.59E-5,5.000783033458937E-4,504.68899999999996,504.67,0.006554700982840328,0,13.360682831079282,Gaussian,4.0
505.3957432749529,0.05777006507380722,3.2605676943712765,505.33250000000004,505.3825,505.39500000000004,IRAS16293,GHz,505.44550000000004,505.36999999999995,9.738853262790177E-5,505.3888642889173,1.6918402606814151,0.0019156839489911594,Gaussian,505.394361,HDCO(8 0 8 _ 7 0 7),sky,110.1197,0.06548142871832617,0.05777006507377475,3.983979358842983,2.7845563998494075E-5,HDCO,0.00383,4.3919293739220133E-4,505.4075000000001,505.389,0.009194899189517752,0,7.121495012471202,Gaussian,4.0
505.565745543219,0.01733498313697647,3.710719965124244,505.4895,505.54900000000004,505.57050000000004,IRAS16293,GHz,505.62850000000003,505.52750000000003,2.9233077836764567E-5,505.5589723009066,1.8374476609784838,0.0037231584244056598,Gaussian,505.56523,o-H2S(2 2 1 _ 2 1 2),sky,59.588,0.46361096108724414,0.017334983136987548,4.326858583767366,6.263794108080203E-5,o-H2S,2.38E-4,0.0035864726216503534,505.59200000000004,505.559,0.007278384356845029,0,63.69696052822995,Gaussian,4.0
505.83374911907384,0.018621615189774707,4.0205139367060525,505.7945,505.81600000000003,505.839,IRAS16293,GHz,505.8595,505.79300000000006,3.14194511368565E-5,505.82693226862,1.9357654872111156,0.004108134234429447,Gaussian,505.83371600000004,p-H2CO(7 0 7 _ 6 0 6),sky,97.4424,0.49988904910243814,0.018621615189771998,4.558379371763837,7.334084220763427E-5,p-H2CO,0.00381,0.00411152690109111,505.86199999999997,505.827,0.01310281204754831,0,38.15127983889331,Gaussian,4.0
508.70928748612795,0.07814878753608068,4.2045285884014625,508.6315,508.6945,508.71250000000003,IRAS16293,GHz,508.774,508.6765,1.326067326168159E-4,508.7026884476224,2.2402289215789772,0.002545958467076153,Gaussian,508.709823,"SO2, v=0(15 3 13 _ 14 2 12)",sky,132.5391,0.08798025350150171,0.07814878753611552,5.275335969992242,5.323266024571227E-5,"SO2, v=0",6.01E-4,8.340784530965605E-4,508.73050000000006,508.7025,0.007669913443779783,0,11.470827428026942,Gaussian,4.0
509.1457933102348,0.021586257572901016,4.128394013743846,509.069,509.129,509.15000000000003,IRAS16293,GHz,509.2095,509.108,3.6660063657770256E-5,509.13923162848073,2.0560432752922786,0.0023743872107811377,Gaussian,509.146243,p-H2CO(7 2 6 _ 6 2 5),sky,144.9274,0.2574520275305245,0.02158625757289732,4.841611918109344,4.572405896231868E-5,p-H2CO,0.00357,0.0023184795541262566,509.17100000000005,509.139,0.007560583572088339,0,34.05187246140216,Gaussian,4.0
509.2927952716178,0.028481813782164304,4.084309945581054,509.18850000000003,509.27500000000003,509.296,IRAS16293,GHz,509.3825,509.2540000000001,4.838472035952335E-5,509.2854815062497,2.4568812318409954,0.001612578391838147,Gaussian,509.29242,HDO(1 1 0 _ 1 0 1),sky,46.7555,0.16501174149982276,0.02848181378217071,5.785513172999507,3.633233030901197E-5,HDO,0.00232,0.0017005396249467949,509.31699999999995,509.286,0.009265376767803025,0,17.721433325489468,Gaussian,4.0
509.5632988808295,0.045281762428236894,2.9729374218061047,509.4845,509.547,509.568,IRAS16293,GHz,509.6295,509.52600000000007,7.696538561779274E-5,509.5570688498596,2.5182288309818635,0.0021793835614501117,Gaussian,509.562122,o-H2CO(7 5 2 _ 6 5 1),sky,376.681,0.14129973563096396,0.04528176242821303,5.9299757291709465,5.0395282318416936E-5,o-H2CO,0.00191,0.0015085957599879347,509.58899999999994,509.5565,0.009103142028885248,0,15.378307062513379,Gaussian,4.0
509.8308024500129,0.08003862241542152,3.6439374421403006,509.7525,509.8155,509.83250000000004,IRAS16293,GHz,509.89500000000004,509.79849999999993,1.3611285310937728E-4,509.8239520823675,2.2487692861617092,0.002449990365812448,Gaussian,509.830149,p-H2CO(7 4 3 _ 6 4 2),sky,286.1699,0.07644018250113511,0.0800386224154109,5.295446991703532,5.185874481178666E-5,p-H2CO,0.00263,7.666504833084425E-4,509.8495000000001,509.824,0.009499898380621449,0,8.046421070888831,Gaussian,4.0
510.1548067730613,0.0272328516928932,4.060610056539844,510.0405,510.1385,510.161,IRAS16293,GHz,510.2575,510.11600000000004,4.6341417313072705E-5,510.14882907458696,2.2023591494232972,0.003031792053805596,Gaussian,510.15573900000004,o-H2CO(7 3 5 _ 6 3 4),sky,188.7262,0.28057869372906713,0.027232851692890202,5.186159471419292,6.316618985830745E-5,o-H2CO,0.00319,0.0027261110923204645,510.1835,510.148,0.008539927897893065,0,32.47259803498191,Gaussian,4.0
510.2373078738375,0.027692604279707777,4.076810202640541,510.0975,510.221,510.243,IRAS16293,GHz,510.3645,510.199,4.7131347905129035E-5,510.23090839028885,2.2128495430100568,0.002990180422172039,Gaussian,510.23784700000004,o-H2CO(7 3 4 _ 6 3 3),sky,188.7328,0.2784330259043002,0.027692604279714997,5.2108624605176574,6.156658304446206E-5,o-H2CO,0.0032,0.0026475956737941854,510.265,510.2305,0.007371019272010115,0,37.68304390052362,Gaussian,4.0
511.0898192485249,0.05454970805887968,3.9491905929768434,511.01300000000003,511.0725,511.094,IRAS16293,GHz,511.153,511.051,9.299575711659805E-5,511.08296637355267,1.9550551432583112,0.004156236474047098,Gaussian,511.08969900000005,"SO2, v=0(8 4 4 _ 7 3 5)",sky,72.3645,0.1831071373869819,0.054549708058903947,4.603803040485525,7.577537887889485E-5,"SO2, v=0",9.79E-4,0.001497529351121972,511.1155,511.083,0.0077946990048494355,0,23.491239016806503,Gaussian,4.0
513.0753457405388,0.02994073924729177,4.054507169293787,512.961,513.059,513.0805,IRAS16293,GHz,513.178,513.0374999999999,5.1241040690470605E-5,513.069413960354,2.2097907191239847,0.002845075873033246,Gaussian,513.076353,p-H2CO(7 2 5 _ 6 2 4),sky,145.3539,0.24065092898034207,0.029940739247148396,5.2036594807165155,5.806072327006202E-5,p-H2CO,0.00366,0.002288418737834537,513.1020000000001,513.0685,0.008720708182330885,0,27.21448214020147,Gaussian,4.0
514.8533694639337,0.028120996624647402,4.101779445545652,514.75,514.8325,514.861,IRAS16293,GHz,514.943,514.804,4.8293418331375386E-5,514.8467097382473,2.295025549788657,0.005437822243158278,Gaussian,514.853754,"SO, v=0(12 11 _ 11 10)",sky,167.5867,0.5373507731635137,0.02812099662469637,5.404372168500505,1.187396838367571E-4,"SO, v=0",0.00178,0.005307344867079863,514.8895,514.8465,0.007541792223670339,0,71.2497450509188,Gaussian,4.0
516.3353892378772,0.029341114895108336,4.135996409229386,516.1945000000001,516.315,516.3435000000001,IRAS16293,GHz,516.463,516.2865,5.0533825879346464E-5,516.3287055281523,2.3042173527299212,0.005743029523297938,Gaussian,516.335829,"SO, v=0(12 12 _ 11 11)",sky,174.2227,0.5416924073240822,0.029341114895048703,5.426017210316568,1.2607605299250213E-4,"SO, v=0",0.0018,0.005402718402410773,516.3720000000001,516.3285,0.008762710700903146,0,61.81790382150258,Gaussian,4.0
517.3544028341311,0.027835936636776068,4.1194125453214205,517.2995,517.3290000000001,517.3665,IRAS16293,GHz,517.3955,517.2915000000002,4.8036065298277296E-5,517.3474230928457,2.6183230892673732,0.0053770782589721055,Gaussian,517.3545320000001,"SO, v=0(12 13 _ 11 12)",sky,165.78,0.6299442561379192,0.027835936636790026,6.165679694974171,1.3631681510728973E-4,"SO, v=0",0.00182,0.007112055060103204,517.4039999999999,517.3475,0.017772229609414023,0,35.44542637487843,Gaussian,4.0
517.9704110532601,0.06366145110665747,3.3902548827482226,517.8915000000001,517.9545,517.9745,IRAS16293,GHz,518.0365,517.9345000000001,1.099905506432255E-4,517.9639634486578,2.533148948227095,0.0019006264389438625,Gaussian,517.969821,"HC-13-N, v=0(6 _ 5)",sky,87.0111,0.08718721919328323,0.06366145110667447,5.965109920334229,4.539924104544565E-5,"HC-13-N, v=0",0.00665,9.673672559804864E-4,517.9945,517.9635000000001,0.006505368215754535,0,13.315763922171321,Gaussian,4.0
519.1859272713627,0.13404453549834078,3.86828666015359,519.0925,519.1715,519.1925,IRAS16293,GHz,519.269,519.1505000000001,2.321384419370322E-4,519.1808368113913,3.349247761035709,0.0018639125664684604,Gaussian,519.187536,"SO2, v=0(29 1 29 _ 28 0 28)",sky,379.1999,0.06435298317885041,0.13404453548788267,7.886875763461915,5.234211439267817E-5,"SO2, v=0",0.00191,7.58733459307995E-4,519.2135,519.179,0.006001405411956874,0,8.137401741109704,Gaussian,4.0
520.1794405273769,0.03387887775471204,3.8494915878109803,520.0885000000001,520.162,520.1835,IRAS16293,GHz,520.256,520.1405000000001,5.8783521136850575E-5,520.1723746295253,2.178623290581496,0.002392543955609677,Gaussian,520.1790540000001,E-CH3OH(2 -2   0 _ 1 -1   0),sky,24.9649,0.17955485731698975,0.03387887775482628,5.130265795232594,4.9405697548006334E-5,E-CH3OH,9.75E-4,0.001710992953824596,520.2049999999999,520.1725,0.007792310785311784,0,23.0425687917176,Gaussian,4.0
520.4599442700159,0.015245982378495315,4.02422431727909,520.397,520.4445000000001,520.461,IRAS16293,GHz,520.509,520.4280000000001,2.646769621791892E-5,520.4528976757431,1.4934701372887105,0.0024352687199252353,Gaussian,520.459884,HC-13-O+(6 _ 5),sky,87.4291,0.27382602299916026,0.015245982378430011,3.5168534159425793,3.3359984762966535E-5,HC-13-O+,0.0115,0.0017464207792156434,520.4775,520.453,0.005743488720728884,0,47.67590506635661,Gaussian,4.0
520.8799498739675,0.10765068362760795,4.034802514773937,520.799,520.863,520.8865,IRAS16293,GHz,520.949,520.8395000000002,1.8703756625592779E-4,520.8740886422939,3.1050986399027454,0.0026458904627548506,Gaussian,520.881099,"SiO, v=0-6(12 0 _ 11 0)",sky,162.5205,0.10018474919303247,0.10765068362751626,7.311948519041322,7.2900003214639E-5,"SiO, v=0-6",0.00758,0.0011935339820940633,520.9099999999999,520.873,0.006797280333482968,0,14.151541201661269,Gaussian,4.0
525.6660137323298,0.013213194572894679,4.0891480780239435,525.576,525.6455,525.674,IRAS16293,GHz,525.7415,525.617,2.3168128463665177E-5,525.6586619549597,1.942303788218813,0.00501084977241369,Gaussian,525.665832,o-H2CO(7 1 6 _ 6 1 5),sky,97.6304,0.8658211503254342,0.013213194572977613,4.573775894037209,9.499803117829415E-5,o-H2CO,0.00419,0.007545369502142899,525.7025,525.659,0.009189968469510994,0,94.06371394616187,Gaussian,4.0
527.0535322453842,0.09857467217602542,3.8960614868290504,526.9735000000001,527.038,527.056,IRAS16293,GHz,527.1195,527.02,1.7329805444518708E-4,527.0466394854601,2.590188953452317,0.0022989378551738025,Gaussian,527.0534889999999,A-CH3OH(11 1 + 0 _ 10 1 + 0),sky,166.3727,0.07214332412610698,0.09857467217599766,6.099428868007252,5.538093965745402E-5,A-CH3OH,6.53E-4,7.920252276467952E-4,527.0740000000001,527.0465,0.007950712085884841,0,9.073819218555956,Gaussian,4.0
529.2900620864262,0.11174993471349798,3.9240542924521042,529.212,529.2760000000001,529.2975,IRAS16293,GHz,529.3565,529.2545000000001,1.9729469178662528E-4,529.2840729850717,2.411722098795183,0.0027725889869653184,Gaussian,529.291001,"SO2, v=0(17 3 15 _ 16 2 14)",sky,162.9341,0.07035143976235392,0.11174993471366564,5.679171541287008,6.897878234023578E-5,"SO2, v=0",6.65E-4,8.044481689192145E-4,529.319,529.283,0.008180660407013481,0,8.335233723750124,Gaussian,4.0
529.8640697451601,0.12130120420313356,5.458604176204636,529.6945000000001,529.841,529.8695,IRAS16293,GHz,530.0195,529.8125,2.1438931617927804E-4,529.8570652167579,3.083935692442212,0.0020703121696177148,Gaussian,529.866713,E-CH3OH(9 3   0 _ 9 2   0),sky,144.2755,0.07194503921953928,0.1213012042031221,7.262113586149321,6.356795912258694E-5,E-CH3OH,8.35E-4,9.333193388408057E-4,529.898,529.857,0.0077706370002299475,0,9.258576770142563,Gaussian,4.0
529.9750712262044,0.05075744683310064,4.106210448314133,529.71,529.9575,529.9785,IRAS16293,GHz,530.2255,529.9364999999999,8.972809410939777E-5,529.9676710162037,1.9576177854542451,0.002886542437437841,Gaussian,529.9749300000001,"SO2, v=0(9 4 6 _ 8 3 5)",sky,80.6382,0.13058642722782518,0.05075744683280732,4.609837601696753,5.334412844902827E-5,"SO2, v=0",0.00102,0.001110581047970373,529.9995000000001,529.968,0.00902610477277855,0,14.370731462164308,Gaussian,4.0
530.0740725471359,0.13530923514368892,2.8649386721106103,529.821,530.057,530.0745000000001,IRAS16293,GHz,530.312,530.0395,2.3924181282749472E-4,530.0664884206183,1.974423739024302,0.0043698259460684015,Gaussian,530.071554,"CS-34, v=0,1(11 0 _ 10 0)",sky,152.6651,0.07482595175594058,0.13530923514451082,4.649412598039382,8.393644583062736E-5,"CS-34, v=0,1",0.00318,6.612768382989907E-4,530.0920000000001,530.067,0.009850839737530027,0,7.483176958127547,Gaussian,4.0
530.1830740014948,0.11095051853384558,3.9032983624773077,529.968,530.169,530.1875,IRAS16293,GHz,530.3865,530.1505,1.9621388214833942E-4,530.1772610011956,2.303807234595907,0.002871661446136473,Gaussian,530.184164,E-CH3OH(11 0   0 _ 10 0   0),sky,158.1506,0.07178227540265462,0.11095051853391415,5.425051455913761,6.343699479188046E-5,E-CH3OH,6.68E-4,7.195274884670214E-4,530.206,530.176,0.010158970033499852,0,6.46082960686721,Gaussian,4.0
530.315575769408,0.08521824309992036,4.2067802368944855,530.251,530.3015,530.317,IRAS16293,GHz,530.3665,530.2860000000001,1.5074421980051643E-4,530.3087524395982,1.8718456227515443,0.0030119202913252807,Gaussian,530.316194,E-CH3OH(7 3   0 _ 7 2   0),sky,104.8108,0.0803698881144928,0.0852182430996864,4.4078595936587766,5.1634568002175575E-5,E-CH3OH,7.92E-4,6.220878569797893E-4,530.3325,530.3085,0.009201416160654041,0,8.370675933694551,Gaussian,4.0
530.4550776307206,0.13117162109295344,3.8954274258207318,530.2895,530.4395000000001,530.457,IRAS16293,GHz,530.606,530.4220000000001,2.3209287962688976E-4,530.4477774060921,2.0293900312241653,0.0041553558038994985,Gaussian,530.4546700000001,E-CH3OH(6 3   0 _ 6 2   0),sky,88.562,0.07631243204102459,0.13117162109320263,4.778848324712649,7.999786559802577E-5,E-CH3OH,7.56E-4,6.717549500771047E-4,530.4744999999999,530.448,0.008512483421062554,0,8.964767185590482,Gaussian,4.0
530.6115797188596,0.09696296898477216,3.538749032915628,530.445,530.5955,530.6135,IRAS16293,GHz,530.763,530.5775,1.7161518970536626E-4,530.6040036784284,2.160721679914909,0.002582666439564099,Gaussian,530.610267,E-CH3OH(4 3   0 _ 4 2   0),sky,63.0266,0.07083091005176996,0.0969629689848488,5.088110723596574,5.286987331521209E-5,E-CH3OH,6.13E-4,6.500046019368994E-4,530.6315000000001,530.6045,0.008591494571714157,0,7.975820959514474,Gaussian,4.0
530.6465801858556,0.09829934497573356,4.42017641433929,530.518,530.6295,530.6495,IRAS16293,GHz,530.761,530.6095,1.739920418772558E-4,530.6393640734063,2.207169855782849,0.0027825891788994133,Gaussian,530.647188,E-CH3OH(3 3   0 _ 3 2   0),sky,53.741,0.082316304521431,0.09829934497585757,5.197487819185523,5.834683910887664E-5,E-CH3OH,4.37E-4,7.447899121707602E-4,530.6695,530.6395,0.007762977724524931,0,10.603702270248172,Gaussian,4.0
531.0785859499201,0.05937794656257858,3.9671239739147577,531.001,531.0635,531.0840000000001,IRAS16293,GHz,531.1435,531.0429999999999,1.0518602395894932E-4,531.0721992810655,2.122391243749563,0.0029279296744424144,Gaussian,531.079227,E-CH3OH(11 -1   0 _ 10 -1   0),sky,150.7392,0.1250754147636268,0.05937794656280099,4.997849444179638,6.106276984769872E-5,E-CH3OH,6.68E-4,0.0011883101383228809,531.1045000000001,531.0715,0.0068114074276454314,0,18.162054095775204,Gaussian,4.0
531.3190891588495,0.07042001633738004,4.19153673826106,531.2405,531.3025,531.326,IRAS16293,GHz,531.3835,531.279,1.248029802406024E-4,531.3118933793044,2.2455777020354026,0.0037564029572892173,Gaussian,531.319322,A-CH3OH(11 0 + 0 _ 10 0 + 0),sky,153.1002,0.1431347621564171,0.07042001633745662,5.287931385427503,8.619110164592786E-5,A-CH3OH,6.74E-4,0.001496289098374896,531.3495,531.312,0.008280512943113485,0,17.28573617839165,Gaussian,4.0
531.7165944625893,0.02259902245067533,3.9520258616411734,531.5,531.692,531.7325,IRAS16293,GHz,531.919,531.6515,4.008143287207647E-5,531.7093386283422,2.3499271266732533,0.008719334828820976,Gaussian,531.716348,"HCN, v=0(6 _ 5)",sky,89.3204,1.1159754196681526,0.02259902245064932,5.533655502252159,2.0591657682010858E-4,"HCN, v=0",0.0072,0.011813849662181382,531.7729999999999,531.7095,0.009660343763600126,0,115.52129478798811,Gaussian,4.0
531.8685964906861,0.17550197945829843,1.4197503754542908,531.452,531.855,531.874,IRAS16293,GHz,532.2745,531.836,3.1135902737157363E-4,531.8634492011189,2.764415846077033,0.003968314406046808,Gaussian,531.865968,E-CH3OH(11 -3   0 _ 10 -3   0),sky,207.9991,0.07989446190670135,0.1755019794581082,6.509701847143389,9.780074623850849E-5,E-CH3OH,6.29E-4,8.643035368000676E-4,531.893,531.8615,0.00832158150379904,0,7.698283093270799,Gaussian,4.0
532.4656044563029,0.10300764893443064,3.977671511773143,532.3875,532.4505,532.47,IRAS16293,GHz,532.5310000000001,532.431,1.829511295450971E-4,532.4591851930742,2.29553558000943,0.0033502519006745634,Gaussian,532.4662500000001,E-CH3OH(11 2   0 _ 10 2   0),sky,167.6295,0.08751860581968723,0.10300764893428023,5.405573197887952,7.679982864048905E-5,E-CH3OH,6.49E-4,9.235911809590778E-4,532.4895,532.4585,0.011214314753202963,0,7.79094347855125,Gaussian,4.0
534.1741272523774,0.12133573271019715,3.8886909183869856,534.0825,534.1575,534.174,IRAS16293,GHz,534.25,534.1410000000001,2.1619441204652397E-4,534.166257091811,2.167327676850602,0.003134787463387365,Gaussian,534.173186,HDCO(8 1 7 _ 7 1 6),sky,123.6299,0.06587150027612247,0.12133573271018555,5.103666657598158,6.528106402417278E-5,HDCO,0.00446,6.302875513116042E-4,534.1904999999999,534.167,0.011189601346162625,0,5.885160918256329,Gaussian,4.0
535.0626391074036,0.014241998272253954,3.5790844853940187,535.0120000000001,535.0385,535.076,IRAS16293,GHz,535.098,535.001,2.5418435096983944E-5,535.0551931454954,1.3684058910159083,0.05148365644013531,Gaussian,535.061581,"HCO+, v=0(6 _ 5)",sky,89.8821,6.013845071378369,0.014241998272066372,3.2223496219026972,7.167806211729949E-4,"HCO+, v=0",0.0125,0.03778777581528559,535.1135,535.0555,0.11414587721159646,0,51.76862794394182,Gaussian,4.0
536.1901541513449,0.08361575854789244,3.4208728804081385,536.111,536.175,536.1965,IRAS16293,GHz,536.2585,536.1534999999999,1.4954849347487582E-4,536.1849396291068,2.7317642462092615,0.0020484786909910633,Gaussian,536.191058,A-CH3OH(11 1 - 0 _ 10 1 - 0),sky,169.0097,0.08151678589519923,0.08361575854786689,6.4328132052724305,5.286202658291413E-5,A-CH3OH,6.88E-4,9.483979376384236E-4,536.2180000000001,536.183,0.009377359735790304,0,7.466262305659232,Gaussian,4.0
538.5706859137418,0.021227196188162857,4.14974825060914,538.5305,538.552,538.575,IRAS16293,GHz,538.596,538.529,3.813366293028218E-5,538.563098068595,1.8846338423771731,0.002902248496300831,Gaussian,538.570553,A-CH3OH(5 1 + 0 _ 4 0 + 0),sky,49.061,0.30757383454409837,0.021227196188173845,4.437973549573466,5.2930317869276924E-5,A-CH3OH,4.93E-4,0.0025571139827621496,538.5980000000001,538.5635,0.007690854672007195,0,39.33754637612939,Gaussian,4.0
538.6891874948568,0.015836524333467054,3.877818652919498,538.499,538.6685,538.7,IRAS16293,GHz,538.865,538.637,2.8455856154758967E-5,538.6820290520582,1.962827263503376,0.005228899766926913,Gaussian,538.688997,"CS, v=0-4(11 0 _ 10 0)",sky,155.1475,0.7775695777251267,0.015836524333551136,4.622104985030995,1.0244083959397085E-4,"CS, v=0-4",0.00334,0.0069250040734359745,538.7315000000001,538.682,0.006456342953350675,0,120.43498670119254,Gaussian,4.0
